timestamps,src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,packet_size,cpu_percent,memory_percent,bytes_sent,bytes_recv,packet_rate,label
2025-06-25T09:43:20.909932,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,41.7,78.3,51833395,747464098,36,anomaly
2025-06-25T09:43:20.935102,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,41.4,78.3,51833395,747464098,37,anomaly
2025-06-25T09:43:20.962247,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,52.9,78.2,51833806,747480894,35,anomaly
2025-06-25T09:43:20.985338,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,38.5,78.2,51833806,747481271,36,normal
2025-06-25T09:43:21.007357,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,38.5,78.2,51833909,747490315,37,normal
2025-06-25T09:43:21.028983,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,34.6,78.2,51834535,747534243,38,normal
2025-06-25T09:43:21.050375,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,40.0,78.2,51834947,747561375,39,normal
2025-06-25T09:43:21.076170,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,32.3,78.2,51835255,747592383,40,normal
2025-06-25T09:43:21.100217,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,74,34.5,78.2,51835255,747592383,41,normal
2025-06-25T09:43:21.123409,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,37.0,78.2,51835666,747618223,42,normal
2025-06-25T09:43:21.144182,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,37.0,78.2,51835666,747618223,43,normal
2025-06-25T09:43:21.168860,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,35.7,78.2,51835977,747633727,44,normal
2025-06-25T09:43:21.193129,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,74,36.7,78.2,51836509,747640187,45,normal
2025-06-25T09:43:21.210968,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,28.6,78.2,51837444,747676363,46,normal
2025-06-25T09:43:21.231555,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,29.2,78.2,51837751,747700911,46,normal
2025-06-25T09:43:21.253912,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,74,41.4,78.2,51837956,747728043,46,anomaly
2025-06-25T09:43:21.280343,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,40.6,78.2,51838368,747765511,46,anomaly
2025-06-25T09:43:21.305943,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,31.0,78.2,51838890,747783599,45,normal
2025-06-25T09:43:21.330352,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,36.7,78.2,51838993,747801687,42,normal
2025-06-25T09:43:21.358713,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,37.5,78.2,51839305,747810731,42,normal
2025-06-25T09:43:21.386125,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,39.4,78.2,51839925,747850783,42,normal
2025-06-25T09:43:21.409778,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,22.2,78.2,51840234,747870163,43,normal
2025-06-25T09:43:21.431185,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.9,78.2,51840234,747870163,43,normal
2025-06-25T09:43:21.452839,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,24.0,78.2,51840234,747870163,43,normal
2025-06-25T09:43:21.477148,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,74,27.6,78.3,51840234,747870163,43,normal
2025-06-25T09:43:21.500986,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,68,27.6,78.3,51840234,747870163,43,normal
2025-06-25T09:43:21.523212,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,22.2,78.3,51840234,747870163,43,normal
2025-06-25T09:43:21.550043,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,43.7,78.3,51840869,747890835,43,anomaly
2025-06-25T09:43:21.577027,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,76,42.4,78.3,51841080,747907631,43,anomaly
2025-06-25T09:43:21.609317,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,76,47.4,78.3,51841080,747907631,42,anomaly
2025-06-25T09:43:21.634116,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,31.0,78.3,51841711,747952851,42,normal
2025-06-25T09:43:21.656878,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,76,28.6,78.3,51841916,747963187,42,normal
2025-06-25T09:43:21.677505,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,24.0,78.3,51842225,747985151,42,normal
2025-06-25T09:43:21.697340,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.0,78.3,51842225,747985151,42,normal
2025-06-25T09:43:21.719280,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,16.7,78.3,51842225,747985151,42,normal
2025-06-25T09:43:21.741558,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,27.6,78.3,51842432,748009699,43,normal
2025-06-25T09:43:21.761087,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,22.7,78.3,51842535,748014867,42,normal
2025-06-25T09:43:21.784444,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,77,27.6,78.3,51842748,748016159,43,normal
2025-06-25T09:43:21.805605,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,23.1,78.3,51842748,748016159,43,normal
2025-06-25T09:43:21.828846,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,23.1,78.3,51842748,748016159,43,normal
2025-06-25T09:43:21.849562,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.0,78.3,51842748,748016159,43,normal
2025-06-25T09:43:21.869836,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.8,78.3,51842748,748027787,43,normal
2025-06-25T09:43:21.892230,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,24.0,78.3,51843477,748048459,43,normal
2025-06-25T09:43:21.914718,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,21.4,78.3,51843477,748048459,43,normal
2025-06-25T09:43:21.935213,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,76,25.0,78.4,51843789,748065255,43,normal
2025-06-25T09:43:21.956859,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.9,78.4,51844622,748100139,44,normal
2025-06-25T09:43:21.983879,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,30.3,78.4,51846306,748176367,44,normal
2025-06-25T09:43:22.005428,192.168.0.5,239.255.255.250,1900,1900,38:6b:1c:50:4a:24,01:00:5e:7f:ff:fa,UDP,317,32.0,78.4,51846306,748176367,44,normal
2025-06-25T09:43:22.027613,192.168.0.5,239.255.255.250,1900,1900,38:6b:1c:50:4a:24,01:00:5e:7f:ff:fa,UDP,375,25.9,78.3,51846937,748219003,44,normal
2025-06-25T09:43:22.050618,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.9,78.3,51847763,748248719,43,normal
2025-06-25T09:43:22.072601,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.9,78.3,51848792,748297815,44,normal
2025-06-25T09:43:22.103632,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,64.9,78.3,51849416,748324947,43,anomaly
2025-06-25T09:43:22.143148,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,91.3,78.3,51850441,748375403,43,anomaly
2025-06-25T09:43:22.181281,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,84.1,78.3,51850646,748392199,42,anomaly
2025-06-25T09:43:22.204152,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,42.9,78.3,51851993,748442587,42,anomaly
2025-06-25T09:43:22.239146,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,68.3,78.3,51853359,748491683,41,anomaly
2025-06-25T09:43:22.264297,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,31.0,78.3,51853359,748491683,41,normal
2025-06-25T09:43:22.290864,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,32.3,78.3,51853984,748521399,41,normal
2025-06-25T09:43:22.314021,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,35.7,78.2,51855017,748560159,41,normal
2025-06-25T09:43:22.337029,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.9,78.2,51855640,748597627,41,normal
2025-06-25T09:43:22.360575,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,34.5,78.2,51856360,748631219,41,normal
2025-06-25T09:43:22.386935,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,35.5,78.2,51856871,748649307,41,normal
2025-06-25T09:43:22.408617,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.9,78.3,51857078,748667395,42,normal
2025-06-25T09:43:22.428597,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,24.0,78.3,51857078,748667395,42,normal
2025-06-25T09:43:22.449739,192.168.0.5,239.255.255.250,1900,1900,38:6b:1c:50:4a:24,01:00:5e:7f:ff:fa,UDP,373,20.8,78.3,51857289,748681607,42,normal
2025-06-25T09:43:22.473028,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.9,78.3,51857909,748703571,42,normal
2025-06-25T09:43:22.493702,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,76,23.1,78.3,51858218,748715199,42,normal
2025-06-25T09:43:22.516260,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.9,78.3,51858218,748715199,42,normal
2025-06-25T09:43:22.539445,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,29.6,78.2,51858528,748735871,42,normal
2025-06-25T09:43:22.559814,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.9,78.3,51858528,748735871,42,normal
2025-06-25T09:43:22.580535,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.8,78.3,51858629,748735871,42,normal
2025-06-25T09:43:22.602173,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,24.0,78.2,51859882,748770755,43,normal
2025-06-25T09:43:22.623798,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,24.0,78.3,51860306,748786259,43,normal
2025-06-25T09:43:22.644452,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,28.0,78.2,51860950,748806992,43,normal
2025-06-25T09:43:22.667266,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,76,25.0,78.2,51860950,748806992,43,normal
2025-06-25T09:43:22.689486,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.9,78.2,51861783,748854796,43,normal
2025-06-25T09:43:22.715350,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,29.0,78.2,51862813,748906476,43,normal
2025-06-25T09:43:22.737229,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.9,78.2,51863225,748921980,43,normal
2025-06-25T09:43:22.763041,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.7,78.2,51863535,748942652,42,normal
2025-06-25T09:43:22.783757,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,23.1,78.1,51863945,748954280,43,normal
2025-06-25T09:43:22.806129,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,23.1,78.1,51864150,748976244,42,normal
2025-06-25T09:43:22.826256,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,76,25.0,78.1,51864150,748976244,43,normal
2025-06-25T09:43:22.848850,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.0,78.1,51864662,749000792,43,normal
2025-06-25T09:43:22.872261,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.9,78.1,51865494,749038260,42,normal
2025-06-25T09:43:22.892695,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.8,78.1,51865494,749038260,42,normal
2025-06-25T09:43:22.914180,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,22.2,78.1,51865494,749038260,43,normal
2025-06-25T09:43:22.934861,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.0,78.1,51865596,749048596,43,normal
2025-06-25T09:43:22.957843,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.9,78.1,51866517,749084772,42,normal
2025-06-25T09:43:22.980412,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,19.2,78.2,51867341,749119656,43,normal
2025-06-25T09:43:23.003740,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,27.6,78.2,51867754,749136452,43,normal
2025-06-25T09:43:23.024206,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.8,78.1,51868064,749150664,43,normal
2025-06-25T09:43:23.043758,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,18.2,78.2,51868372,749159708,43,normal
2025-06-25T09:43:23.067714,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,33.3,78.2,51868781,749179088,43,normal
2025-06-25T09:43:23.091721,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,28.6,78.2,51869194,749198468,43,normal
2025-06-25T09:43:23.115204,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,27.6,78.2,51870549,749256608,43,normal
2025-06-25T09:43:23.137717,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,77,29.6,78.2,51870966,749274696,44,normal
2025-06-25T09:43:23.157531,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,77,19.0,78.2,51871492,749296660,44,normal
2025-06-25T09:43:23.178206,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.9,78.2,51871492,749296660,45,normal
2025-06-25T09:43:23.199717,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.9,78.2,51872012,749319511,45,normal
2025-06-25T09:43:23.221950,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,28.0,78.2,51872012,749319511,45,normal
2025-06-25T09:43:23.241773,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.0,78.2,51872012,749319511,45,normal
2025-06-25T09:43:23.263717,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.9,78.2,51872116,749320803,46,normal
2025-06-25T09:43:23.282538,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.0,78.2,51872116,749320803,46,normal
2025-06-25T09:43:23.302106,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,18.2,78.2,51872116,749320803,46,normal
2025-06-25T09:43:23.322198,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,24.0,78.2,51872116,749320803,46,normal
2025-06-25T09:43:23.340473,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,22.7,78.2,51872116,749320803,46,normal
2025-06-25T09:43:23.362766,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.0,78.2,51872116,749320803,46,normal
2025-06-25T09:43:23.382102,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,21.7,78.2,51872116,749320803,47,normal
2025-06-25T09:43:23.402733,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,28.0,78.2,51872116,749320803,47,normal
2025-06-25T09:43:23.423353,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,23.1,78.2,51872116,749320803,47,normal
2025-06-25T09:43:23.443195,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,21.7,78.2,51872116,749320803,47,normal
2025-06-25T09:43:23.464044,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.8,78.2,51872116,749320803,47,normal
2025-06-25T09:43:23.482190,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.1,78.2,51872116,749320803,47,normal
2025-06-25T09:43:23.504005,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,16.0,78.2,51872116,749320803,47,normal
2025-06-25T09:43:23.523602,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,78,21.7,78.2,51872116,749320803,47,normal
2025-06-25T09:43:23.543874,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.8,78.2,51872116,749320803,47,normal
2025-06-25T09:43:23.564945,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.0,78.2,51872116,749320803,47,normal
2025-06-25T09:43:23.585290,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,24.0,78.1,51872116,749320803,47,normal
2025-06-25T09:43:23.606245,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.0,78.1,51872116,749320803,47,normal
2025-06-25T09:43:23.627753,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,32.0,78.2,51872116,749320803,47,normal
2025-06-25T09:43:23.649320,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,33.3,78.2,51872116,749320803,47,normal
2025-06-25T09:43:23.673958,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,42.9,78.4,51872116,749320803,47,anomaly
2025-06-25T09:43:23.697396,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,76,33.3,78.2,51872116,749320803,47,normal
2025-06-25T09:43:23.716339,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,19.0,78.2,51872116,749320803,47,normal
2025-06-25T09:43:23.734402,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,14.3,78.2,51872116,749320803,48,normal
2025-06-25T09:43:23.756933,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,77,23.1,78.2,51872116,749320803,48,normal
2025-06-25T09:43:23.778443,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,28.6,78.2,51872116,749320803,48,normal
2025-06-25T09:43:23.798311,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,17.4,78.3,51872116,749320803,48,normal
2025-06-25T09:43:23.818476,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.8,78.3,51872116,749320803,48,normal
2025-06-25T09:43:23.839475,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.0,78.3,51872116,749320803,48,normal
2025-06-25T09:43:23.859950,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.0,78.3,51872116,749320803,48,normal
2025-06-25T09:43:23.880594,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,16.7,78.3,51872116,749320803,48,normal
2025-06-25T09:43:23.899161,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,22.7,78.3,51872116,749320803,48,normal
2025-06-25T09:43:23.922074,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,21.4,78.3,51872116,749320803,48,normal
2025-06-25T09:43:23.942443,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,21.7,78.3,51872116,749320803,48,normal
2025-06-25T09:43:23.963508,27.116.54.177,192.168.0.103,443,44096,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.0,78.2,51872116,749320803,48,normal
2025-06-25T09:43:23.989313,192.168.0.103,27.116.54.177,44096,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,73,25.0,78.2,51872116,749320803,48,normal
2025-06-25T09:43:57.935511,0.0.0.0,0.0.0.0,0,0,38:6b:1c:50:4a:24,ff:ff:ff:ff:ff:ff,OTHER,42,30.1,77.5,51983813,751939967,1,anomaly
2025-06-25T09:43:58.959390,0.0.0.0,0.0.0.0,0,0,38:6b:1c:50:4a:24,ff:ff:ff:ff:ff:ff,OTHER,42,4.7,77.5,51983813,751940051,1,anomaly
2025-06-25T09:43:58.962107,0.0.0.0,0.0.0.0,0,0,38:6b:1c:50:4a:24,ff:ff:ff:ff:ff:ff,OTHER,42,0.0,77.5,51983813,751940093,2,anomaly
2025-06-25T09:43:58.963966,0.0.0.0,0.0.0.0,0,0,38:6b:1c:50:4a:24,ff:ff:ff:ff:ff:ff,OTHER,42,50.0,77.5,51983813,751940093,3,anomaly
2025-06-25T09:43:59.983196,0.0.0.0,0.0.0.0,0,0,38:6b:1c:50:4a:24,ff:ff:ff:ff:ff:ff,OTHER,42,3.7,77.4,51983813,751940135,1,anomaly
2025-06-25T09:44:00.904701,0.0.0.0,0.0.0.0,0,0,38:6b:1c:50:4a:24,ff:ff:ff:ff:ff:ff,OTHER,42,4.2,77.5,51983813,751940177,2,anomaly
2025-06-25T09:44:01.928930,192.168.0.5,224.0.0.1,0,0,38:6b:1c:50:4a:24,01:00:5e:00:00:01,OTHER,46,3.8,77.4,51983813,751940223,1,anomaly
